trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1444893,16:08:00,16:10:00,482470,12,,
1444893,16:35:00,16:37:00,252996,13,,
1444893,16:50:00,16:57:00,137382,14,,
1444893,17:14:00,17:17:00,105200,15,,
1444893,17:39:00,17:42:00,269888,16,,
1444893,18:33:00,18:33:00,4075,17,,
1480636,15:18:00,15:18:00,559322,0,,
1480636,16:06:00,16:10:00,293512,1,,
1480636,16:34:00,16:44:00,603491,2,,
1480636,17:01:00,17:07:00,137382,3,,
1480636,17:20:00,17:22:00,309397,4,,
1480636,17:30:00,17:32:00,3752,5,,
1480636,17:46:00,17:48:00,265505,6,,
1480636,18:00:00,18:02:00,227686,7,,
1480636,18:23:00,18:25:00,281631,8,,
1480636,18:57:00,18:59:00,217854,9,,
1480636,19:54:00,19:56:00,410938,10,,
1480636,20:10:00,20:25:00,618015,11,,
1480636,20:42:00,20:44:00,581588,12,,
1480636,20:57:00,20:59:00,236535,13,,
1480636,21:13:00,21:14:00,541327,14,,
1480636,21:19:00,21:20:00,586073,15,,
1480636,21:28:00,21:29:00,348776,16,,
1480636,21:38:00,21:39:00,377676,17,,
1480636,21:55:00,21:55:00,536892,18,,
1505464,12:04:00,12:04:00,536892,0,,
1505464,12:18:00,12:19:00,377676,1,,
1505464,12:28:00,12:29:00,348776,2,,
1505464,12:37:00,12:38:00,586073,3,,
1505464,12:44:00,12:45:00,541327,4,,
1505464,13:02:00,13:04:00,236535,5,,
1505464,13:16:00,13:18:00,581588,6,,
1505464,13:35:00,13:48:00,618015,7,,
1505464,14:02:00,14:04:00,410938,8,,
1505464,15:00:00,15:02:00,217854,9,,
1505464,15:32:00,15:34:00,59720,10,,
1505464,15:57:00,15:58:00,227686,11,,
1505464,16:10:00,16:12:00,482470,12,,
1505464,16:35:00,16:37:00,252996,13,,
1505464,16:50:00,16:57:00,137382,14,,
1505464,17:14:00,17:17:00,105200,15,,
1505464,17:39:00,17:42:00,269888,16,,
1505464,18:33:00,18:33:00,17413,17,,
1525628,12:04:00,12:04:00,536892,0,,
1525628,12:18:00,12:19:00,377676,1,,
1525628,12:28:00,12:29:00,348776,2,,
1525628,12:37:00,12:38:00,586073,3,,
1525628,12:44:00,12:45:00,541327,4,,
1525628,13:02:00,13:04:00,236535,5,,
1525628,13:16:00,13:18:00,581588,6,,
1525628,13:35:00,13:48:00,618015,7,,
1525628,14:02:00,14:04:00,410938,8,,
1525628,15:00:00,15:02:00,217854,9,,
1525628,15:32:00,15:34:00,59720,10,,
1525628,15:57:00,15:58:00,227686,11,,
1525628,16:10:00,16:12:00,482470,12,,
1525628,16:35:00,16:37:00,252996,13,,
1525628,16:50:00,16:57:00,137382,14,,
1525628,17:14:00,17:17:00,105200,15,,
1525628,17:39:00,17:42:00,269888,16,,
1525628,18:33:00,18:33:00,4075,17,,
317027,15:19:00,15:19:00,559322,0,,
317027,15:40:00,15:43:00,230362,1,,
317027,15:48:00,15:50:00,557711,2,,
317027,15:58:00,16:02:00,232266,3,,
317027,16:14:00,16:16:00,92903,4,,
317027,16:26:00,16:28:00,578216,5,,
317027,16:40:00,16:44:00,603491,6,,
317027,17:01:00,17:07:00,137382,7,,
317027,17:20:00,17:22:00,309397,8,,
317027,17:30:00,17:32:00,3752,9,,
317027,17:46:00,17:48:00,265505,10,,
317027,18:00:00,18:02:00,227686,11,,
317027,18:22:00,18:24:00,281631,12,,
317027,18:57:00,18:59:00,217854,13,,
317027,19:54:00,19:56:00,410938,14,,
317027,20:10:00,20:22:00,618015,15,,
317027,20:39:00,20:39:00,581588,16,,
424558,06:04:00,06:04:00,536892,0,,
424558,06:18:00,06:19:00,377676,1,,
424558,06:28:00,06:29:00,348776,2,,
424558,06:37:00,06:38:00,586073,3,,
424558,06:44:00,06:45:00,541327,4,,
424558,07:02:00,07:04:00,236535,5,,
424558,07:16:00,07:18:00,581588,6,,
424558,07:35:00,07:48:00,618015,7,,
424558,08:02:00,08:04:00,410938,8,,
424558,09:00:00,09:02:00,217854,9,,
424558,09:32:00,09:34:00,59720,10,,
424558,09:54:00,09:56:00,227686,11,,
424558,10:08:00,10:10:00,482470,12,,
424558,10:35:00,10:37:00,252996,13,,
424558,10:50:00,10:57:00,137382,14,,
424558,11:13:00,11:16:00,603491,15,,
424558,11:28:00,11:30:00,312934,16,,
424558,11:38:00,11:40:00,72371,17,,
424558,11:54:00,11:56:00,595576,18,,
424558,12:04:00,12:06:00,96946,19,,
424558,12:12:00,12:14:00,86699,20,,
424558,12:40:00,12:40:00,559322,21,,
430603,15:18:00,15:18:00,559322,0,,
430603,16:06:00,16:10:00,293512,1,,
430603,16:34:00,16:44:00,603491,2,,
430603,17:01:00,17:07:00,137382,3,,
430603,17:20:00,17:22:00,309397,4,,
430603,17:30:00,17:32:00,3752,5,,
430603,17:46:00,17:48:00,265505,6,,
430603,18:00:00,18:02:00,227686,7,,
430603,18:23:00,18:25:00,281631,8,,
430603,18:57:00,18:59:00,217854,9,,
430603,19:54:00,19:56:00,410938,10,,
430603,20:10:00,20:22:00,618015,11,,
430603,20:39:00,20:39:00,581588,12,,
456319,09:17:00,09:17:00,559322,0,,
456319,10:06:00,10:08:00,53939,1,,
456319,10:40:00,10:43:00,510390,2,,
456319,11:01:00,11:07:00,137382,3,,
456319,11:20:00,11:22:00,309397,4,,
456319,11:30:00,11:32:00,3752,5,,
456319,11:46:00,11:48:00,265505,6,,
456319,12:00:00,12:02:00,227686,7,,
456319,12:23:00,12:25:00,281631,8,,
456319,12:55:00,12:57:00,217854,9,,
456319,13:54:00,13:56:00,410938,10,,
456319,14:10:00,14:25:00,618015,11,,
456319,14:42:00,14:44:00,581588,12,,
456319,14:57:00,14:59:00,236535,13,,
456319,15:13:00,15:14:00,541327,14,,
456319,15:19:00,15:20:00,586073,15,,
456319,15:28:00,15:29:00,348776,16,,
456319,15:38:00,15:39:00,377676,17,,
456319,15:55:00,15:55:00,536892,18,,
508217,09:17:00,09:17:00,559322,0,,
508217,10:06:00,10:08:00,53939,1,,
508217,10:40:00,10:43:00,603491,2,,
508217,11:01:00,11:07:00,137382,3,,
508217,11:20:00,11:22:00,309397,4,,
508217,11:30:00,11:32:00,3752,5,,
508217,11:46:00,11:48:00,265505,6,,
508217,12:00:00,12:02:00,227686,7,,
508217,12:23:00,12:25:00,281631,8,,
508217,12:55:00,12:57:00,217854,9,,
508217,13:54:00,13:56:00,410938,10,,
508217,14:10:00,14:25:00,618015,11,,
508217,14:42:00,14:44:00,581588,12,,
508217,14:57:00,14:59:00,236535,13,,
508217,15:13:00,15:14:00,541327,14,,
508217,15:19:00,15:20:00,586073,15,,
508217,15:28:00,15:29:00,348776,16,,
508217,15:38:00,15:39:00,377676,17,,
508217,15:55:00,15:55:00,536892,18,,
538615,12:04:00,12:04:00,536892,0,,
538615,12:18:00,12:19:00,377676,1,,
538615,12:28:00,12:29:00,348776,2,,
538615,12:37:00,12:38:00,586073,3,,
538615,12:44:00,12:45:00,541327,4,,
538615,13:02:00,13:04:00,236535,5,,
538615,13:16:00,13:18:00,581588,6,,
538615,13:35:00,13:48:00,618015,7,,
538615,14:02:00,14:04:00,410938,8,,
538615,15:00:00,15:02:00,217854,9,,
538615,15:32:00,15:34:00,59720,10,,
538615,15:55:00,15:56:00,227686,11,,
538615,16:08:00,16:10:00,482470,12,,
538615,16:35:00,16:37:00,252996,13,,
538615,16:50:00,16:57:00,137382,14,,
538615,17:14:00,17:17:00,105200,15,,
538615,17:39:00,17:42:00,269888,16,,
538615,18:33:00,18:33:00,17413,17,,
561855,17:47:00,17:47:00,236535,0,,
561855,17:59:00,18:01:00,581588,1,,
561855,18:14:00,18:16:00,618015,2,,
561855,18:34:00,18:36:00,410938,3,,
561855,19:00:00,19:02:00,370298,4,,
561855,19:39:00,19:42:00,217854,5,,
561855,20:14:00,20:16:00,59720,6,,
561855,20:40:00,20:41:00,227686,7,,
561855,20:52:00,20:54:00,482470,8,,
561855,21:08:00,21:10:00,529893,9,,
561855,21:19:00,21:21:00,252996,10,,
561855,21:34:00,21:40:00,260301,11,,
561855,21:57:00,22:00:00,459194,12,,
561855,23:25:00,23:25:00,378249,13,,
562601,09:19:00,09:19:00,559322,0,,
562601,09:40:00,09:43:00,230362,1,,
562601,09:48:00,09:50:00,557711,2,,
562601,09:58:00,10:02:00,232266,3,,
562601,10:14:00,10:16:00,92903,4,,
562601,10:26:00,10:28:00,578216,5,,
562601,10:40:00,10:43:00,510390,6,,
562601,11:01:00,11:07:00,137382,7,,
562601,11:20:00,11:22:00,309397,8,,
562601,11:30:00,11:32:00,3752,9,,
562601,11:46:00,11:48:00,265505,10,,
562601,12:00:00,12:02:00,227686,11,,
562601,12:22:00,12:24:00,281631,12,,
562601,12:55:00,12:57:00,217854,13,,
562601,13:54:00,13:56:00,410938,14,,
562601,14:10:00,14:25:00,618015,15,,
562601,14:42:00,14:44:00,581588,16,,
562601,14:57:00,14:59:00,236535,17,,
562601,15:13:00,15:14:00,541327,18,,
562601,15:19:00,15:20:00,586073,19,,
562601,15:28:00,15:29:00,348776,20,,
562601,15:38:00,15:39:00,377676,21,,
562601,15:55:00,15:55:00,536892,22,,
605207,06:48:00,06:48:00,217854,0,,
605207,07:26:00,07:28:00,370298,1,,
605207,07:50:00,07:52:00,410938,2,,
605207,08:07:00,08:25:00,618015,3,,
605207,08:42:00,08:44:00,581588,4,,
605207,08:57:00,08:59:00,236535,5,,
605207,09:13:00,09:14:00,541327,6,,
605207,09:19:00,09:20:00,586073,7,,
605207,09:28:00,09:29:00,348776,8,,
605207,09:38:00,09:39:00,377676,9,,
605207,09:55:00,09:55:00,536892,10,,
699712,12:04:00,12:04:00,536892,0,,
699712,12:18:00,12:19:00,377676,1,,
699712,12:28:00,12:29:00,348776,2,,
699712,12:37:00,12:38:00,586073,3,,
699712,12:44:00,12:45:00,541327,4,,
699712,13:02:00,13:04:00,236535,5,,
699712,13:16:00,13:18:00,581588,6,,
699712,13:35:00,13:48:00,618015,7,,
699712,14:02:00,14:04:00,410938,8,,
699712,15:00:00,15:02:00,217854,9,,
699712,15:32:00,15:34:00,59720,10,,
699712,15:55:00,15:56:00,227686,11,,
699712,16:08:00,16:10:00,482470,12,,
699712,16:35:00,16:37:00,252996,13,,
699712,16:50:00,16:57:00,137382,14,,
699712,17:14:00,17:16:00,105200,15,,
699712,17:28:00,17:30:00,312934,16,,
699712,17:38:00,17:40:00,72371,17,,
699712,17:52:00,17:55:00,595576,18,,
699712,18:04:00,18:06:00,96946,19,,
699712,18:12:00,18:12:00,610430,20,,
719616,07:25:00,07:25:00,581588,0,,
719616,07:41:00,07:48:00,618015,1,,
719616,08:02:00,08:04:00,410938,2,,
719616,09:00:00,09:02:00,217854,3,,
719616,09:32:00,09:34:00,59720,4,,
719616,09:54:00,09:56:00,227686,5,,
719616,10:08:00,10:10:00,482470,6,,
719616,10:35:00,10:37:00,252996,7,,
719616,10:50:00,10:57:00,137382,8,,
719616,11:16:00,11:19:00,603491,9,,
719616,11:38:00,11:41:00,19075,10,,
719616,12:39:00,12:39:00,559322,11,,
779296,07:25:00,07:25:00,581588,0,,
779296,07:41:00,07:48:00,618015,1,,
779296,08:02:00,08:04:00,410938,2,,
779296,09:00:00,09:02:00,217854,3,,
779296,09:32:00,09:34:00,59720,4,,
779296,09:57:00,09:58:00,227686,5,,
779296,10:10:00,10:12:00,482470,6,,
779296,10:35:00,10:37:00,252996,7,,
779296,10:50:00,10:57:00,137382,8,,
779296,11:16:00,11:19:00,603491,9,,
779296,11:38:00,11:41:00,19075,10,,
779296,12:39:00,12:39:00,559322,11,,
860435,15:18:00,15:18:00,559322,0,,
860435,16:06:00,16:10:00,293512,1,,
860435,16:34:00,16:44:00,603491,2,,
860435,17:01:00,17:07:00,137382,3,,
860435,17:20:00,17:22:00,309397,4,,
860435,17:30:00,17:32:00,3752,5,,
860435,17:46:00,17:48:00,265505,6,,
860435,18:00:00,18:02:00,227686,7,,
860435,18:23:00,18:25:00,281631,8,,
860435,18:57:00,18:59:00,217854,9,,
860435,19:54:00,19:56:00,410938,10,,
860435,20:10:00,20:22:00,618015,11,,
860435,20:39:00,20:39:00,581588,12,,
86893,06:48:00,06:48:00,217854,0,,
86893,07:26:00,07:28:00,370298,1,,
86893,07:50:00,07:52:00,410938,2,,
86893,08:07:00,08:25:00,618015,3,,
86893,08:42:00,08:44:00,581588,4,,
86893,08:57:00,08:59:00,236535,5,,
86893,09:13:00,09:14:00,541327,6,,
86893,09:19:00,09:20:00,586073,7,,
86893,09:28:00,09:29:00,348776,8,,
86893,09:38:00,09:39:00,377676,9,,
86893,09:55:00,09:55:00,536892,10,,
887557,09:18:00,09:18:00,559322,0,,
887557,10:06:00,10:08:00,53939,1,,
887557,10:40:00,10:43:00,510390,2,,
887557,11:01:00,11:07:00,137382,3,,
887557,11:20:00,11:22:00,309397,4,,
887557,11:30:00,11:32:00,3752,5,,
887557,11:46:00,11:48:00,265505,6,,
887557,12:00:00,12:02:00,227686,7,,
887557,12:22:00,12:24:00,281631,8,,
887557,12:55:00,12:57:00,217854,9,,
887557,13:54:00,13:56:00,410938,10,,
887557,14:10:00,14:25:00,618015,11,,
887557,14:42:00,14:44:00,581588,12,,
887557,14:57:00,14:59:00,236535,13,,
887557,15:13:00,15:14:00,541327,14,,
887557,15:19:00,15:20:00,586073,15,,
887557,15:28:00,15:29:00,348776,16,,
887557,15:38:00,15:39:00,377676,17,,
887557,15:55:00,15:55:00,536892,18,,
897890,06:04:00,06:04:00,536892,0,,
897890,06:18:00,06:19:00,377676,1,,
897890,06:28:00,06:29:00,348776,2,,
897890,06:37:00,06:38:00,586073,3,,
897890,06:44:00,06:45:00,541327,4,,
897890,07:02:00,07:04:00,236535,5,,
897890,07:16:00,07:18:00,581588,6,,
897890,07:35:00,07:48:00,618015,7,,
897890,08:02:00,08:04:00,410938,8,,
897890,09:00:00,09:02:00,217854,9,,
897890,09:32:00,09:34:00,59720,10,,
897890,09:54:00,09:56:00,227686,11,,
897890,10:08:00,10:10:00,482470,12,,
897890,10:35:00,10:37:00,252996,13,,
897890,10:50:00,10:57:00,137382,14,,
897890,11:16:00,11:19:00,603491,15,,
897890,11:38:00,11:41:00,19075,16,,
897890,12:39:00,12:39:00,559322,17,,
1000785,18:13:00,18:13:00,25336,0,,
1000785,18:19:00,18:22:00,565272,1,,
1000785,18:54:00,18:54:00,248668,2,,
10010,06:50:00,06:50:00,475246,0,,
10010,07:27:00,07:34:00,19478,1,,
10010,07:57:00,08:15:00,71567,2,,
10010,08:34:00,08:34:00,247196,3,,
1001388,15:17:00,15:17:00,247196,0,,
1001388,15:45:00,16:00:00,71567,1,,
1001388,16:24:00,16:32:00,1348,2,,
1001388,17:08:00,17:14:00,475246,3,,
1001388,18:34:00,18:36:00,95380,4,,
1001388,19:29:00,19:31:00,410938,5,,
1001388,19:58:00,20:00:00,581588,6,,
1001388,20:45:00,20:55:00,569598,7,,
1001388,21:12:00,21:14:00,520594,8,,
1001388,21:28:00,21:30:00,39567,9,,
1001388,22:29:00,22:29:00,467282,10,,
1019612,15:17:00,15:17:00,247196,0,,
1019612,15:45:00,16:00:00,71567,1,,
1019612,16:24:00,16:32:00,1348,2,,
1019612,17:08:00,17:14:00,475246,3,,
1019612,18:34:00,18:36:00,95380,4,,
1019612,19:29:00,19:31:00,410938,5,,
1019612,19:58:00,20:00:00,581588,6,,
1019612,20:45:00,20:55:00,569598,7,,
1019612,21:12:00,21:14:00,520594,8,,
1019612,21:28:00,21:30:00,39567,9,,
1019612,22:09:00,22:09:00,390712,10,,
1023509,14:19:00,14:19:00,337638,0,,
1023509,14:28:00,14:32:00,296151,1,,1
1023509,14:44:00,14:46:00,191703,2,,1
1023509,15:37:00,15:38:00,34896,3,,
1023509,15:55:00,15:57:00,23039,4,,
1023509,16:18:00,16:19:00,100032,5,,
1023509,16:50:00,16:52:00,303454,6,,
1023509,17:12:00,17:14:00,217854,7,,
1023509,17:45:00,17:46:00,95380,8,,
1023509,18:27:00,18:29:00,207556,9,,
1023509,18:44:00,18:50:00,475246,10,,
1023509,19:27:00,19:34:00,19478,11,,
1023509,19:58:00,20:00:00,186879,12,,
1023509,20:16:00,20:17:00,403819,13,,
1023509,21:06:00,21:07:00,91119,14,,
1023509,21:39:00,21:42:00,565272,15,,
1023509,21:49:00,21:49:00,25336,16,,
1027763,04:16:00,04:16:00,337638,0,,
1027763,04:25:00,04:28:00,296151,1,,1
1027763,04:33:00,04:35:00,619424,2,,1
1027763,04:44:00,04:46:00,191703,3,,1
1027763,05:37:00,05:38:00,34896,4,,
1027763,05:55:00,05:57:00,23039,5,,
1027763,06:18:00,06:19:00,100032,6,,
1027763,06:50:00,06:52:00,303454,7,,
1027763,07:12:00,07:14:00,217854,8,,
1027763,07:45:00,07:46:00,95380,9,,
1027763,08:27:00,08:29:00,207556,10,,
1027763,08:44:00,08:50:00,475246,11,,
1027763,09:27:00,09:34:00,19478,12,,
1027763,09:57:00,09:59:00,186879,13,,
1027763,11:01:00,11:02:00,91119,14,,
1027763,11:36:00,11:40:00,565272,15,,
1027763,11:48:00,11:48:00,25336,16,,
1028479,06:43:00,06:43:00,217854,0,,
1028479,07:03:00,07:06:00,303454,1,,
